State Code,State,Program Code,Program Name,Type of Program,Article Number,Article URL,Pathway
VA,Virginia,PBSC9,Foundational/Middle Grades Science,Initial,2333,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Middle-Grades-Science-Certification-and-Exam-Requirements/ta-p/918, 
VA,Virginia,MATEES,Secondary English,Initial,43532,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Virginia-MAT-Secondary-English-Exam-Requirements/ta-p/1236, 
VA,Virginia,MATENG12,Secondary English,Initial,43532,https://cm.wgu.edu/t5/Teacher-Licensure-Information/Virginia-MAT-Secondary-English-Exam-Requirements/ta-p/1236, 
VA,Virginia,BAMA12,Secondary Mathematics,Initial,2336,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/519, 
VA,Virginia,BSMES,Secondary Mathematics,Initial,2336,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/519, 
VA,Virginia,MATMA12,Secondary Mathematics,Initial,2336,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/519, 
VA,Virginia,MATMES,Secondary Mathematics,Initial,2336,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/519, 
VA,Virginia,PBMA12,Secondary Mathematics,Initial,2336,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/519, 
VA,Virginia,MATSC12,Secondary Science,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,MATSES,Secondary Science,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,PBSC12,Secondary Science,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BASCB12,Secondary Science- Biology/Life Sciences,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BSSESB,Secondary Science- Biology/Life Sciences,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BASCH12,Secondary Science- Chemistry,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BSSESC,Secondary Science- Chemistry,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BASCPH12,Secondary Science- Physics,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,BSSESP,Secondary Science- Physics,Initial,2337,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Secondary-Science-Certification-and-Exam-Requirements/ta-p/527, 
VA,Virginia,MATSS12,Secondary Social Science,Initial,2334,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Social-Science-Certification-and-Exam-Requirements/ta-p/526, 
VA,Virginia,PBSS12,Secondary Social Science,Initial,2334,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Social-Science-Certification-and-Exam-Requirements/ta-p/526, 
VA,Virginia,BASS12,Social Science Education,Initial,2334,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Social-Science-Certification-and-Exam-Requirements/ta-p/526, 
VA,Virginia,BASPMM,Special Education - Mild to Moderate,Initial,NO SH#,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-Special-Education-Mild-to-Moderate-Certification-and-Exam/ta-p/8120, 
VA,Virginia,BASP,Special Education/Elementary Education,Initial,2079,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1381, 
VA,Virginia,BASPEE,Special Education/Elementary Education,Initial,2079,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VA-BA-Special-Education-Elementary-Education-Certification-and/ta-p/1381, 
VA,Virginia,MSCIN,Curriculum and Instruction,Non-Licensure,0,EXEMPT, 
VA,Virginia,BAES,Educational Studies,Non-Licensure,0,EXEMPT, 
VA,Virginia,MAES,Educational Studies,Non-Licensure,0,EXEMPT, 
VA,Virginia,MEDID,Instructional Design,Non-Licensure,0,EXEMPT, 
VA,Virginia,MEDLT,Learning and Technology,Non-Licensure,0,EXEMPT, 
VA,Virginia,MAMEK6,Mathematics Education,Non-Licensure,0,EXEMPT, 
VA,Virginia,ENDELL,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MAELLP12,English as a Second Language,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MAME9,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MAMEMG,Foundational/Middle Grades Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASE9,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASEMG,Foundational/Middle Grades Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MAME12,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MAMES,Secondary Mathematics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASEB12,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASESB,Secondary Science- Biology/Life Sciences,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASECH12,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASESC,Secondary Science- Chemistry,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASEG12,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASESE,Secondary Science- Geology/Earth & Space Science,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASEPH12,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MASESP,Secondary Science- Physics,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VA,Virginia,MSSP,Special Education,Secondary,1626,https://cm.wgu.edu/t5/Teacher-Licensure-Information/WGU-Praxis-Program-Graduation-Requirements/ta-p/1529, 
VI,Virgin Islands,BAECE,Early Childhood Education,Initial,2557,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Early-Childhood-Certification-and-Exam-Requirements/ta-p/974, 
VI,Virgin Islands,ENDEDL,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,ENDEDLST,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,ENDEDLSTE,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,ENDEDLSTS,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,MSEDL,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,MSEDLST,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,MSEDLSTE,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,MSEDLSTS,Educational Leadership,Initial,2556,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Educational-Leadership-Certification-Requirements/ta-p/513, 
VI,Virgin Islands,BAELED,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,BAISK8,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,MATELED,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,MATELK8,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,PBELED,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,PBELK8,Elementary Education,Initial,2558,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Elementary-Education-Certification-and-Exam-Requirements/ta-p/507, 
VI,Virgin Islands,BAMA9,Foundational/Middle Grades Mathematics,Initial,2567,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Mathematics-Not-Available/ta-p/511, 
VI,Virgin Islands,BSMEMG,Foundational/Middle Grades Mathematics,Initial,2567,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Mathematics-Not-Available/ta-p/511, 
VI,Virgin Islands,MATMA9,Foundational/Middle Grades Mathematics,Initial,2567,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Mathematics-Not-Available/ta-p/511, 
VI,Virgin Islands,MATMEMG,Foundational/Middle Grades Mathematics,Initial,2567,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Mathematics-Not-Available/ta-p/511, 
VI,Virgin Islands,PBMA9,Foundational/Middle Grades Mathematics,Initial,2567,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Mathematics-Not-Available/ta-p/511, 
VI,Virgin Islands,BASC9,Foundational/Middle Grades Science,Initial,2566,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Science-Not-Available/ta-p/508, 
VI,Virgin Islands,BSSEMG,Foundational/Middle Grades Science,Initial,2566,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Science-Not-Available/ta-p/508, 
VI,Virgin Islands,MATSC9,Foundational/Middle Grades Science,Initial,2566,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Science-Not-Available/ta-p/508, 
VI,Virgin Islands,PBSC9,Foundational/Middle Grades Science,Initial,2566,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Middle-Grades-Science-Not-Available/ta-p/508, 
VI,Virgin Islands,MATEES,Secondary English,Initial,NO SH#,Not Available, 
VI,Virgin Islands,MATENG12,Secondary English,Initial,NO SH#,Not Available, 
VI,Virgin Islands,BAMA12,Secondary Mathematics,Initial,2564,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/502, 
VI,Virgin Islands,BSMES,Secondary Mathematics,Initial,2564,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/502, 
VI,Virgin Islands,MATMA12,Secondary Mathematics,Initial,2564,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/502, 
VI,Virgin Islands,MATMES,Secondary Mathematics,Initial,2564,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/502, 
VI,Virgin Islands,PBMA12,Secondary Mathematics,Initial,2564,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Mathematics-Certification-and-Exam-Requirements/ta-p/502, 
VI,Virgin Islands,MATSC12,Secondary Science,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,MATSES,Secondary Science,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,PBSC12,Secondary Science,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BASCB12,Secondary Science- Biology/Life Sciences,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BSSESB,Secondary Science- Biology/Life Sciences,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BASCH12,Secondary Science- Chemistry,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BSSESC,Secondary Science- Chemistry,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BASCG12,Secondary Science- Geology/Earth & Space Science,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BSSESE,Secondary Science- Geology/Earth & Space Science,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
VI,Virgin Islands,BASCPH12,Secondary Science- Physics,Initial,2565,https://cm.wgu.edu/t5/Teacher-Licensure-Information/VI-Secondary-Science-Certification-and-Exam-Requirements/ta-p/500, 
